GeoID,County,Year,Accommodation and food services,"Arts, entertainment, and recreation",Educational services,Administrative and support and waste management and remediation services,"Agriculture, forestry, fishing and hunting",Construction,Durable goods manufacturing,Finance and insurance,Government and government enterprises,Health care and social assistance,Information,Natural resources and mining,Nondurable goods manufacturing,Other services (except government and government enterprises),Private industries,Professional and business services,Real estate and rental and leasing,Retail trade,Transportation and warehousing,Utilities,Wholesale trade,TOT_POP,TOT_MALE,TOT_FEMALE,Unemployment_Rate,Per_Capita_Personal_Income,Real_GDP,Percent_Change_Real_GDP,Bachelor_Degree_or_Higher_Pct,accom_employment_growth_rate,accom_wage_growth_rate,admin_employment_growth_rate,admin_wage_growth_rate,arts_employment_growth_rate,arts_wage_growth_rate,const_employment_growth_rate,const_wage_growth_rate,edu_employment_growth_rate,edu_wage_growth_rate,finance_employment_growth_rate,finance_wage_growth_rate,govt_employment_growth_rate,govt_wage_growth_rate,health_employment_growth_rate,health_wage_growth_rate,info_employment_growth_rate,info_wage_growth_rate,other_svc_employment_growth_rate,other_svc_wage_growth_rate,professional_employment_growth_rate,professional_wage_growth_rate,realestate_employment_growth_rate,realestate_wage_growth_rate,retail_employment_growth_rate,retail_wage_growth_rate,transport_employment_growth_rate,transport_wage_growth_rate,utilities_employment_growth_rate,utilities_wage_growth_rate,wholesale_employment_growth_rate,wholesale_wage_growth_rate
13153,"Houston, GA",2003,0.25,0.02,0.06,0.2,,0.86,-0.38,-0.16,1.17,0.1,0.11,,0.19,0.08,3.24,0.83,0.64,0.45,,-0.08,0.23,119396,,,3.7,29872,5443498,4.4,,0.1568766218447748,0.1569890330523282,0.0811518324607329,0.0897580689499149,-0.1265206812652067,-0.1141757603200076,-0.0131099781500364,0.0067985748292198,0.1007462686567164,0.1866470256300765,0.1557017543859649,0.0955031762961928,-0.0535714285714286,-0.0170038145662072,0.0530640191715165,-0.0144963499062535,0.0215686274509803,0.0967699849329493,0.0569948186528497,0.205676466133047,0.0321683876092135,0.1220903029011124,0.1047904191616766,0.0775196023437649,-0.00875,0.046948181083473,0.0616883116883117,-0.0785100794792988,-0.0120481927710843,0.0621198208013651,0.1282051282051282,0.2604227652354793
13153,"Houston, GA",2004,0.01,0.02,0.05,-0.06,-0.07,0.54,,-0.04,-0.4,0.37,0.11,-0.04,,0.08,3.91,1.24,0.34,-0.01,-0.03,-0.11,0.11,123723,,,4.0,30143,5634493,3.5,,-0.0248776508972267,0.0021518538710174,-0.0426150121065375,-0.0224540514112878,-0.0529247910863509,0.0423941996963983,-0.0184501845018449,0.130734688989357,0.1220338983050848,0.1414264086290964,-0.0075901328273244,0.0292614899352297,0.0125786163522012,0.006846714946326,0.0679453836150845,0.0948348033107815,0.0268714011516315,0.0613533105486299,-0.0137254901960783,0.0806374135869392,0.2647171989226626,0.3533835659415489,0.1626016260162601,0.1031941449409066,-0.0036029544226265,0.0134945632632694,0.0616883116883117,-0.0785100794792988,-0.0120481927710843,0.0621198208013651,0.0681818181818181,0.0789600828896335
13153,"Houston, GA",2005,0.07,0.01,0.01,0.24,0.03,-0.54,,0.38,1.97,0.38,0.1,0.03,,-0.15,2.86,0.85,0.47,0.4,0.15,0.05,0.06,126201,,,4.8,31629,5907040,4.8,,0.0230029276453367,0.0480645162133221,-0.0293373798684876,0.1718796242347671,0.0970588235294118,0.0960051368239209,0.1195488721804511,0.1186001858093432,0.0694864048338368,0.1053739870396384,0.0401529636711281,0.0761691606934287,0.0279503105590062,0.0711125864762329,0.0572298325722984,0.1616568329057481,0.0149532710280373,0.0793519772743618,-0.0526838966202782,0.0241924605748122,0.0724064496501368,0.1131637367839042,0.0932400932400931,0.0332808586100825,0.0231422889170132,0.0704534016555169,0.3792048929663609,0.3611466372430729,0.0121951219512195,-0.0314163181083889,0.0310965630114565,-0.0046422725726295
13153,"Houston, GA",2006,0.09,-0.02,0.0,-0.11,,-0.19,0.18,0.19,1.32,0.09,-0.19,,0.55,0.05,0.7,0.45,-0.77,0.25,,0.04,0.0,128978,,,4.2,32938,6026577,2.0,,0.026778413736713,0.0518514724091134,0.1136008337675873,-0.0081406288246703,0.1420911528150135,0.1413976812129629,0.2316991269308259,0.2820927702359241,0.002824858757062,0.0096378779538159,0.0073529411764705,0.0597749825318094,0.0090634441087613,0.0183540256170469,-0.0195796141664267,0.053326883807387,-0.3425414364640884,-0.4055619246129806,0.130115424973767,0.1032620471228515,0.0757446808510637,0.1189000702814591,-0.0170575692963752,0.0243969801212213,0.0796960593744477,0.0734507745898762,0.4313517526647929,0.5928279074254389,0.056012217580739335,0.03093987902212013,-0.1301587301587301,-0.0869845685871492
13153,"Houston, GA",2007,-0.04,0.01,-0.02,-0.05,,-0.16,-0.17,0.19,0.83,0.13,0.07,,0.97,-0.03,1.48,0.01,0.6,-0.27,,0.11,0.09,132373,,,3.9,33823,6165830,2.3,,0.0541509058331675,0.1214784279178398,-0.0131024801123069,-0.0065291030737243,0.1690140845070422,0.1718038901578842,0.0141766630316249,0.15338559596116,0.0084507042253521,0.0029942644428764,0.0218978102189781,0.0997567617908699,0.0089820359281436,0.0789644761795742,0.1309838472834068,0.1374445511482704,-0.0252100840336134,0.0610636536239481,-0.0259981429897864,-0.0192596020805392,-0.0171413502109705,0.0217127952705493,0.0368763557483731,0.0812991057146248,0.0248772504091652,0.0290572075598194,0.483498612363225,0.8245091776078048,0.09982931321025916,0.09329607615262916,0.1003649635036496,0.063551501752546
13153,"Houston, GA",2008,-0.14,-0.06,0.05,-0.07,0.0,-0.37,,0.1,-0.96,0.08,0.05,-0.01,,-0.02,0.32,0.36,1.19,0.08,0.38,-0.06,-0.03,134922,,,5.3,34835,6126254,-0.6,,-0.0003777148253069,0.0118874485486515,0.0156472261735418,-0.1091102558945912,-0.0903614457831325,-0.1420503683473782,-0.2096774193548387,-0.1007159910405027,0.0391061452513965,0.1328938569390763,0.0116071428571429,0.0284675435597583,-0.0623145400593472,-0.0902285621859538,-0.0371332121526876,0.0059604813505702,-0.146551724137931,-0.1780517389123107,-0.1410867492850334,-0.0837365904014543,-0.0241481083981754,0.0378777574143571,0.0062761506276149,0.1198675807732714,-0.0086234429894602,0.0380852945447514,0.535645472061657,1.056190447790171,0.143646408839779,0.1556522732831382,0.0,0.037100359077433
13153,"Houston, GA",2009,-0.08,0.01,0.04,-0.03,-0.03,-0.66,-0.26,0.57,1.12,0.2,0.08,-0.03,0.02,-0.06,0.28,0.52,0.29,-0.06,-0.03,-0.09,-0.19,137416,,,7.2,35262,6212008,1.4,,0.0143585868127715,0.0666639685204419,-0.0924369747899159,-0.0551670991019324,-0.0949227373068433,0.0014524333527681,-0.1700680272108843,-0.227996596393169,0.064516129032258,0.0179263935691578,-0.1270962047661077,-0.0626256984152268,-0.069620253164557,-0.0760857739312544,-0.0008090614886731,0.0311939373650396,0.1313131313131312,0.2246402935578109,-0.02330743618202,0.0109023565261054,0.0351938410778114,0.0940433354145486,0.0187110187110186,-0.050051196687689,-0.0223904639175257,0.0033954609781539,-0.0363864491844416,-0.0255023877783384,0.0966183574879226,0.0865295635203124,-0.0464344941956882,-0.0561917699048375
13153,"Houston, GA",2010,0.1,0.06,0.07,-0.25,0.02,-0.78,0.12,-0.44,1.9,0.09,0.01,0.02,-0.7,0.17,-0.79,-0.32,0.4,0.15,0.08,0.17,0.01,140414,68314.0,72100.0,8.3,35964,6280781,1.1,24.4,0.0225367852486495,0.0639263496199931,-0.2782921810699589,-0.248449022038266,-0.073170731707317,0.0213350808374883,-0.1647540983606557,-0.0863427595568312,0.0909090909090908,0.1989375284256418,-0.0616784630940343,-0.0262358361513966,-0.0442176870748299,-0.0117866319137587,-0.0159244264507422,0.0099282826871791,-0.0744047619047618,0.0236412542086543,0.1602272727272726,0.2390663450469823,0.0021248339973438,-0.0234146463720336,-0.0551020408163265,0.0403341111153183,0.0232328225407809,0.0005540673316362,-0.0130208333333333,0.0307937383088992,0.0,0.0382658261324271,-0.0643478260869565,0.0023802284675458
13153,"Houston, GA",2011,0.02,0.01,0.02,0.18,0.0,-0.17,-0.01,0.18,2.01,0.17,-0.06,-0.01,0.16,-0.06,-0.32,-0.58,-0.31,0.06,0.1,0.11,0.07,143557,69790.0,73767.0,8.4,37142,6387170,1.7,24.5,0.0012750455373407,-0.0122172796181845,0.1033499643620812,0.2683499237552,0.0578947368421052,0.006124391748618,-0.0176643768400392,0.0524988777733845,0.0740740740740741,0.0586871266698736,0.0484913793103447,-0.002938699170685,0.0355871886120997,0.0342498768139902,0.0200219418540865,0.0381861676429893,-0.0160771704180063,0.0436829812930541,0.0186092066601371,0.0138138964428351,-0.1211237741849986,-0.1123943025350023,0.0302375809935204,0.0233821476937983,0.011755233494364,0.0010713185597637,0.1556728232189974,0.115932451352293,-0.0352422907488987,-0.0160473536426724,-0.0315985130111524,0.0399669474273673
13153,"Houston, GA",2012,-0.01,0.03,0.0,0.13,-0.01,0.25,0.07,0.08,-0.75,0.01,0.15,-0.02,-0.38,-0.01,2.3,0.46,1.39,0.03,-0.05,0.12,0.19,145630,70931.0,74699.0,7.9,37027,6486205,1.6,24.8,-0.0089139530653084,0.0089624512399812,0.0361757105943152,0.1655984343337688,0.126865671641791,0.235925771733922,-0.002997002997003,0.0497509196389109,-0.0172413793103448,0.0190026566408376,0.0205549845837615,0.0099477711838114,0.0103092783505154,0.0280361042328898,-0.0026888948642107,0.0187210729148812,0.0555555555555555,0.1875040649020176,0.0163461538461537,0.0397353378940046,0.0364897466827502,0.0900642887298894,-0.0545073375262054,-0.0162195027257862,0.0081171414929173,0.0219022528848489,-0.1255707762557077,-0.0796898199357216,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2013,0.06,0.0,-0.07,0.11,,0.35,0.52,-0.08,-2.37,0.13,-0.01,,0.56,0.04,2.42,0.13,0.43,0.42,-0.01,,,147352,71695.0,75657.0,7.5,36662,6459656,-0.4,24.0,0.06791483113069,0.0555129046815374,0.0099750623441396,0.0647685792373997,0.130242825607064,0.0578446164839243,0.0190380761523045,0.0040701312670479,-0.0592105263157894,-0.0613837462117022,0.0110775427995972,0.0183752464419741,-0.0238095238095238,-0.0109004052494565,0.0647074683203019,0.0243785484726524,-0.0959752321981424,-0.0947361064120098,0.0255439924314095,0.0551949660276216,0.0040733197556008,0.0143359977260499,-0.0532150776053215,-0.0574966640336309,0.0314177455004736,0.0543398759522248,-0.0992167101827676,-0.0271002303124278,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2014,0.18,-0.02,-0.01,-0.17,-0.1,0.02,-0.05,0.14,0.16,-0.02,-0.09,-0.11,0.54,-0.09,-1.49,-1.05,-0.9,-0.09,0.08,0.1,-0.12,148429,72310.0,76119.0,6.8,37665,6373513,-1.3,23.2,0.0323135097971811,0.0483018577022638,-0.1691358024691358,-0.1415413681992022,-0.056640625,-0.0621437096411323,0.0422812192723696,0.0521495754025369,0.020979020979021,0.0757040897484633,0.0189243027888446,0.1033421506395215,0.0278745644599303,0.0420541779587158,0.007090402633578,-0.0148082274336462,-0.1267123287671232,-0.1739313254897777,-0.1282287822878228,-0.1888382254310456,-0.1089539263981455,-0.1671644554230718,0.0374707259953162,0.082204177778417,0.0012245522730751,0.0122306302309687,0.1057971014492753,0.1278234002811091,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2015,0.07,-0.03,-0.0999999999999999,-0.03,0.12,0.43,-0.07,-0.18,-0.29,0.16,-0.01,0.11,0.81,0.12,2.17,0.3,1.05,0.26,-0.1,0.02,-0.44,149197,72691.0,76506.0,5.9,39104,6493462,1.9,23.5,0.0271395271395271,0.0676859795420712,0.1471025260029717,0.0284942864349448,0.0538302277432711,0.0428868828891924,0.0160377358490566,0.0915256734155851,-0.3401826484018264,-0.6527965059627963,-0.0127077223851417,-0.0028888236364644,-0.0237288135593219,0.0021004698899145,0.0301734976112648,0.0438260398773973,-0.0274509803921568,-0.0953130903689344,0.0634920634920634,0.2448149633952578,0.0666666666666666,0.1106697424376781,-0.0902934537246049,-0.0874422858302231,0.0180400550374559,0.0426251081741722,-0.073394495412844,-0.0592924013221637,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2016,0.05,0.0,-0.01,0.05,0.04,0.27,0.16,-0.21,0.67,0.24,-0.07,0.04,0.6,-0.09,0.4,-0.05,-0.6,0.22,-0.42,0.26,-0.04,151287,73451.0,77836.0,5.1,39394,6562815,1.1,24.0,0.0643540282055439,0.0799169794786218,0.1029792746113988,0.1138835205626993,0.0196463654223968,0.0541048333439415,-0.0139275766016713,0.0353520844341428,-0.0069204152249134,-0.0170047272102178,0.0247524752475247,0.0077264975414002,0.0451388888888888,0.03086634809744,0.0327068586770809,0.0642793434027131,-0.1854838709677418,-0.2138701039298916,-0.0746268656716417,-0.0408955594532173,-0.0012195121951219,-0.0329537442012286,-0.0173697270471464,-0.044938873856574,0.0291335035290585,0.0488114397998808,-0.2616690240452617,-0.4690659190938171,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2017,0.11,0.02,-0.02,0.29,0.0,0.48,0.34,-0.14,1.02,-0.25,-0.08,0.0,0.52,0.05,2.17,0.61,0.82,0.23,-0.08,-0.23,-0.11,152757,73995.0,78762.0,4.5,40513,6772148,3.2,25.4,0.0650319829424306,0.0889790183802536,0.187903699354081,0.2494753551105348,-0.0963391136801541,0.1434402915859656,0.0706214689265536,0.0607654449856731,0.0034843205574912,0.0169105465324537,-0.0106280193236715,0.0434544990683201,0.0598006644518271,0.0965790806676285,0.0423067832663672,-0.0137510138733134,-0.1237623762376237,-0.1329857833267268,0.0150537634408602,0.066284444216653,0.0372405372405373,0.0738267888918722,-0.1641414141414141,-0.1337851471842503,0.0198453232161097,0.024224980853053,-0.0689655172413793,-0.1497346554011591,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2018,0.17,-0.04,0.01,0.25,-0.04,0.12,-0.13,0.05,0.96,0.09,0.02,-0.04,-0.34,0.03,0.57,0.44,-0.11,0.24,-0.05,,,155004,75005.0,79999.0,3.9,41636,6875490,1.5,27.3,0.08864354759877144,0.15237812621278585,0.1676048402850484,0.27365311319287294,0.017928524183377093,0.006879901841789993,0.09467748908069105,0.0977237718217137,0.03472827138985675,0.09302057140954231,0.002010209088164251,0.1490861745180464,0.04087211905976935,0.059119808650108754,0.0389538451479228,0.05649248657489195,0.00309056329361751,0.0639849473053947,-0.0210748131948241,0.01903322459137035,0.15943839693103967,0.24676895934554066,-0.0730072629619457,0.020620782838389,0.02601938503057595,0.0643654109243451,0.040620122037746495,0.007102968818669231,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2019,0.16,-0.02,0.01,0.09,0.0,0.28,-0.13,0.23,0.95,0.29,0.04,0.0,-0.48,-0.02,2.04,1.82,-0.21,0.06,-0.01,0.02,0.01,157427,76014.0,81413.0,3.3,42824,7080928,3.0,28.3,0.1122551122551123,0.2157772340453181,0.1473059812160158,0.2978308712752111,0.1321961620469083,-0.1296804879023856,0.1187335092348285,0.1346820986577543,0.0659722222222223,0.1691305962866309,0.0146484375,0.2547178499677727,0.0219435736677116,0.021660536632589,0.0356009070294784,0.1267359870230973,0.1299435028248587,0.2609556779375162,-0.0572033898305084,-0.0282179950339123,0.281636256621542,0.4197111297992091,0.0181268882175227,0.1750267128610283,0.0321934468450422,0.1045058409956372,0.1502057613168723,0.1639405930384976,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2020,-0.57,-0.05,0.03,-0.14,-0.01,0.07,,0.1,0.07,-0.07,-0.06,-0.02,,-0.09,-0.07,-0.08,0.92,0.14,0.08,-0.04,0.04,164358,79708.0,84650.0,5.0,45484,7081347,0.0,31.0,-0.1378246335818976,-0.088643098626189,-0.1223610512710038,-0.0590541828414166,-0.2222222222222222,-0.1489414489680228,0.0361635220125786,0.0943114339876647,0.0260586319218241,0.3571347459069132,0.053897978825794,0.1562263902851459,-0.1533742331288343,-0.0678089881977886,-0.0308736588570177,0.0525399164144329,-0.1999999999999999,0.0606677309974876,-0.0494382022471909,0.0348782487351926,0.0016073478760045,0.0759182413175993,-0.0534124629080118,0.0543469499807451,-0.0099805932908233,0.0747614842230453,0.071556350626118,0.207634808847795,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2021,0.62,0.05,0.08,0.0,,0.36,,0.09,1.07,0.29,0.09,-0.08,,0.04,3.08,0.56,-0.07,0.23,0.14,,,167245,81046.0,86199.0,3.5,49419,7375265,4.2,31.2,0.085147628988965,0.2077566058454429,-0.094747177221404,-0.0823871518576396,0.1113801452784504,0.1185923166800313,0.199544764795144,0.2262189524674214,0.3238095238095237,0.4221160906910279,-0.0164383561643836,0.0045557955683368,0.0144927536231884,0.026464967584076,0.0318572074107545,0.0704464391809784,0.3,0.3011644388417713,0.1312056737588651,0.1949563054134495,0.0055020632737277,0.0099858001011958,0.1410658307210031,0.217403477363163,0.0270232427891345,0.1276340918960583,0.0517529215358931,0.1102880581630274,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2022,0.29,0.06,0.01,0.26,0.0,0.05,-0.01,-0.17,-0.92,0.12,0.04,0.0,0.29,-0.09,2.85,1.1,0.83,-0.25,0.07,0.26,0.01,169791,82250.0,87541.0,3.1,48502,7517685,1.9,32.0,0.0408135220557921,0.1413903629270294,0.0471800433839479,0.2092122824018354,0.2222222222222223,0.2415958825994451,0.0506008855154964,0.1044655384536907,0.026378896882494,0.0510348721360351,0.0102135561745588,0.1182213399795926,0.0857142857142856,0.1668361475435431,-0.0013137727173199,0.0618759298480937,0.1682692307692308,0.2026137704988644,0.0323928944618598,0.1231826875696819,0.0050159598723209,0.0569299227510577,-0.1153846153846154,-0.0421735568306024,0.012678936605317,0.0456949933698118,0.2746031746031745,0.4263112159854652,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13153,"Houston, GA",2023,-0.11,0.01,-0.02,0.1,-0.06,0.11,0.12,-0.04,-0.45,0.37,0.03,-0.06,-0.39,-0.1,1.31,0.21,0.62,0.67,0.2,-0.23,0.03,171955,83024.0,88931.0,2.9,50250,7582120,0.9,32.3,0.0118827567995773,0.0227450477466835,-0.0673226307612635,0.0807553949004478,0.0695187165775401,0.1402618270658564,0.1125827814569535,0.1743477840978198,0.0070093457943924,-0.033159864820473,0.0450367647058822,0.0905227750868631,0.0230263157894736,0.1373602449326747,0.0782723087042316,0.1014703709550337,0.3292181069958848,0.463783620433112,0.0860323886639675,0.1291934708764781,-0.0530852994555354,-0.0044915025202952,-0.124223602484472,-0.1176846718359226,0.0236941303177167,0.0288944358145404,0.2291407222914072,0.3337711763247906,0.0182648401826484,0.0289497157197269,0.0614203454894433,0.1044021809715569
13155,"Irwin, GA",2002,-0.05,0.07,0.0,0.15,3.45,0.12,-1.49,-0.06,-0.78,-0.59,,3.45,-1.87,,0.3,0.24,-0.55,0.12,0.24,0.26,,9775,,,5.7,22499,235863,-0.5,,,,0.3461538461538462,0.8649150399977907,,,0.1416666666666666,0.0771715691127783,,,0.024390243902439,0.0182129069121479,-0.0909090909090909,-0.2387741363795602,-0.5160142348754448,-0.6268739750865151,0.625,1.0793859628732547,0.2941176470588236,0.3682124746126431,-0.048780487804878,0.0224655861242313,0.0,0.8048106512591848,0.0431654676258992,0.0957340283659742,-0.3333333333333333,-0.4522108543877273,,,0.0638297872340425,0.0004819324507741
13155,"Irwin, GA",2003,0.12,-0.17,0.0,0.01,1.94,1.4,1.34,-0.19,0.07,-0.75,-0.55,1.94,-1.21,,1.03,,-0.84,0.16,-0.56,0.08,0.3,9777,,,6.0,22842,238446,1.1,,,,0.3461538461538462,0.8649150399977907,,,0.1416666666666666,0.0771715691127783,,,0.024390243902439,0.0182129069121479,-0.0909090909090909,-0.2387741363795602,-0.5160142348754448,-0.6268739750865151,0.625,1.0793859628732547,0.2941176470588236,0.3682124746126431,-0.048780487804878,0.0224655861242313,0.0,0.8048106512591848,0.0431654676258992,0.0957340283659742,-0.3333333333333333,-0.4522108543877273,,,0.0638297872340425,0.0004819324507741
13155,"Irwin, GA",2004,-0.01,0.06,0.0,0.15,-4.32,-0.69,3.29,-0.35,-0.6,-0.38,-0.5900000000000001,-4.869999999999999,-1.28,,-12.65,0.01,-1.06,0.05,,0.14,,9402,,,4.7,23001,206845,-13.3,,,,0.3461538461538462,0.8649150399977907,,,-0.1970802919708029,-0.1035934322077831,,,0.024390243902439,0.0182129069121479,-0.0909090909090909,-0.2387741363795602,-0.5160142348754448,-0.6268739750865151,0.625,1.0793859628732547,0.2941176470588236,0.3682124746126431,-0.0256410256410256,-0.174408226015249,0.0,0.8048106512591848,0.0275862068965517,0.0829165234033562,-0.2689873417721519,-0.36369559706215293,,,0.0638297872340425,0.0004819324507741
13155,"Irwin, GA",2005,-0.64,-0.06,0.01,,4.29,-1.25,3.04,-0.04,1.32,0.32,,4.79,0.58,0.13,11.9,,0.86,-0.03,,-0.1,0.15,9779,,,5.7,24186,234190,13.2,,,,0.3461538461538462,0.8649150399977907,,,0.0,0.0011772848422857,,,0.024390243902439,0.0182129069121479,-0.0909090909090909,-0.2387741363795602,-0.5160142348754448,-0.6268739750865151,0.625,1.0793859628732547,0.2941176470588236,0.3682124746126431,-0.0263157894736841,0.0281786429377015,0.0,0.8048106512591848,-0.0671140939597315,-0.0472750377946298,-0.2046413502109704,-0.2751803397365786,,,0.0638297872340425,0.0004819324507741
13155,"Irwin, GA",2006,-0.1,,-0.01,0.37,-4.32,-0.32,1.49,,-0.6,-0.58,,-4.869999999999999,-0.55,-0.14,-8.77,0.45,,0.33,,-0.01,,9852,,,5.0,23330,212244,-9.4,,,,0.3461538461538462,0.8649150399977907,,,-0.0727272727272727,-0.1003496477294442,,,0.024390243902439,0.0182129069121479,-0.0999999999999999,-0.0549592351457564,-0.5160142348754448,-0.6268739750865151,0.625,1.0793859628732547,-0.1363636363636363,0.0240539802498758,0.0270270270270269,0.077159780926876,0.0,0.8048106512591848,0.0359712230215827,0.1550528097263852,-0.14029535864978895,-0.18666508241100427,,,0.03335021952043225,-0.031623476281269464
13155,"Irwin, GA",2007,-0.23,0.08,0.09,-0.32,1.09,2.05,-1.36,-0.17,-0.6,0.44,0.16,1.09,0.99,-0.37,3.45,-0.46,1.26,-0.12,-0.24,0.17,0.07,9493,,,6.1,25071,218281,2.8,,,,-0.2285714285714285,-0.2808725735670248,,,0.0490196078431373,0.0641939813283531,,,0.024390243902439,0.0182129069121479,-0.1111111111111111,-0.0205150485066075,-0.5160142348754448,-0.6268739750865151,0.625,1.0793859628732547,0.1052631578947369,0.2184114741805867,-0.1578947368421053,-0.1078414659749749,0.0,0.8048106512591848,0.0416666666666667,0.1023286663137172,-0.0759493670886075,-0.0981498250854299,,,0.002870651806822007,-0.06372888501331303
13155,"Irwin, GA",2008,-0.07,0.01,0.05,-0.74,3.37,-3.25,-2.87,0.36,-0.21,0.5,0.18,3.37,-0.33,-0.4,-0.66,-0.53,2.51,0.73,-0.23,0.02,-0.13,9803,,,10.1,25204,216370,-0.9,,,,-0.4444444444444444,-0.4797963725943494,,,-0.2897196261682243,-0.1753408994180796,,,-0.0476190476190476,-0.0046390233735869,0.0,0.0904176760463835,-0.5160142348754448,-0.6268739750865151,-0.0769230769230768,-0.0272403292806711,-0.1904761904761904,-0.0693336376169356,0.0,-0.1313419807193729,0.6666666666666667,1.5195298907370032,0.0333333333333334,0.0966216252438836,0.0273972602739727,-0.0352296094070513,,,-0.02760891590678824,-0.0958342937453566
13155,"Irwin, GA",2009,0.13,,0.07,,3.56,-0.94,-2.87,,1.67,-1.2700000000000002,,3.56,0.87,,-4.39,-0.56,,0.75,-0.03,-0.23,-0.2,9536,,,15.1,25485,210494,-2.7,,,,-0.22962962962962963,-0.23436463109054725,,,-0.2368421052631578,-0.1689465916209495,,,-0.04869154869154867,-0.007527141201008034,-0.25,-0.188065746125547,-0.5160142348754448,-0.6268739750865151,-0.064102564102564,0.011464843484508002,-0.06816059757236224,-0.0238397407851988,0.0222222222222222,-0.01944539956690146,0.6666666666666667,1.5195298907370032,0.1483870967741936,-0.0160938565787369,0.08,0.066524748239342,,,-0.05808848362039849,-0.12793970247740016
13155,"Irwin, GA",2010,-0.06,0.18,-0.03,,-2.96,-0.31,,0.19,1.07,-0.33,-0.04,-2.96,,,-0.68,-0.26,1.86,0.63,,0.14,,9577,4868.0,4709.0,14.5,26050,211320,0.4,9.2,,,-0.014814814814814836,0.011067110413254866,,,-0.2758620689655172,-0.2849245382234182,,,-0.04976404976404974,-0.010415259028429168,-0.1666666666666666,-0.1966119237820488,-0.5160142348754448,-0.6268739750865151,-0.0512820512820512,0.0501700162496871,0.05415499533146592,0.021654156046538003,0.0444444444444444,0.09245118158556997,0.6666666666666667,1.5195298907370032,0.0056179775280897,0.1403707719691014,0.08,0.066524748239342,,,-0.08856805133400875,-0.16004511120944373
13155,"Irwin, GA",2011,-0.02,-0.17,-0.0999999999999999,-0.01,4.29,2.01,0.31,1.04,1.11,1.5300000000000002,-0.12,4.79,-0.48,-0.06,14.16,-0.04,1.77,-0.39,0.07,0.18,-0.55,9677,4964.0,4713.0,13.5,29307,243585,15.3,7.5,,,0.1999999999999999,0.256498851917057,,,0.2857142857142858,0.5481467481579283,,,-0.0508365508365508,-0.0133033768558503,0.0,-0.0187493575466849,-0.5160142348754448,-0.6268739750865151,-0.0384615384615384,0.08887518901486621,0.1764705882352941,0.0671480528782748,0.0666666666666666,0.2043477627380414,0.6666666666666667,1.5195298907370032,-0.0055865921787709,-0.0427631933035863,0.08,0.066524748239342,,,-0.119047619047619,-0.1921505199414873
13155,"Irwin, GA",2012,-0.03,-0.17,-0.07,,-4.32,-0.25,-0.07,-0.07,-0.72,-0.06,-0.21,-4.869999999999999,-0.8,0.09,-10.03,-0.05,-2.94,-0.05,0.28,-0.1,-0.11,9598,4917.0,4681.0,11.5,27490,217397,-10.8,7.9,,,0.1999999999999999,0.256498851917057,,,-0.0555555555555555,-0.0968576282319119,,,-0.051909051909051866,-0.016191494683271433,-0.1999999999999999,-0.0714510192822074,-0.5160142348754448,-0.6268739750865151,-0.0256410256410256,0.1275803617800453,-0.05,0.0695918367346939,0.0666666666666666,0.2043477627380414,0.6666666666666667,1.5195298907370032,0.1179775280898876,0.2087791574529904,0.08,0.066524748239342,,,0.0,0.0165631284616099
13155,"Irwin, GA",2013,-0.02,,,,-4.32,-0.4,,,-2.37,,,-4.869999999999999,,-0.01,-8.73,0.19,,0.0,0.18,-0.04,-0.2,9345,4791.0,4554.0,10.6,28007,191948,-11.7,10.3,,,0.1999999999999999,0.256498851917057,,,0.0588235294117647,-0.0231750554138511,,,-0.05298155298155294,-0.019079612510692567,0.0,0.0183742234389807,-0.5160142348754448,-0.6268739750865151,-0.012820512820512803,0.1662855345452244,0.2105263157894736,0.1769424834107147,0.0666666666666666,0.2043477627380414,0.6666666666666667,1.5195298907370032,0.0452261306532664,0.0320106655703993,0.08,0.066524748239342,,,-0.2162162162162162,-0.1925731352748001
